# FINAL ESTIMATION PANEL v2 — Panoptic upsilon identification (phase 10, plan 10-10).
# One row per POSITION-EPOCH (tokenId x hourly epoch) — the spec section-1 unit of
# observation, restored by plan 10-09. Supersedes estimation-panel.csv, which is the
# Phase-9 accrual-SPELL export and is retained unchanged.
# git commit: ddf649e
# LHS source : notes/structural-econometrcics/data/panel-epoch.csv
# RHS source : notes/structural-econometrcics/data/variance-hourly.csv (joined on epoch, exact integer match)
# tokenId  : account#tokenId (the tokenId clustering label; account = prefix before #)
# epoch    : hourly index floor(unixSeconds/3600) — the epoch the premium ACCRUED in
# pi       : premium accrued to the SHORT side over the epoch, ETH (a FLOW, not a stock)
# sigma2   : realized variance of the epoch, from the joined variance series
# sigma2_instrument : disjoint even-swap sub-window RV of the same epoch (EIV instrument)
# distance : moneyness d = |i_K - i_t| in ticks, i_t = the epoch's mean pool tick
tokenId,epoch,pi,sigma2,sigma2_instrument,distance
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493178,-7.47198114e-10,2.1817818199979253e-5,3.3916608310880175e-5,254.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493179,-3.11167032e-10,5.109489046832429e-6,7.659234070203176e-6,251.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493180,-1.69623758e-10,3.1696830290485876e-6,3.829617035092353e-6,235.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493181,-1.7866496e-10,2.6597340243647763e-6,2.169783019877069e-6,242.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493182,-3.89539076e-10,7.739226070939279e-6,1.0558944096784802e-5,232.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493183,-2.59243592e-10,5.3994600494919414e-6,8.959104082120176e-6,248.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493184,-2.64300988e-10,6.689331061319415e-6,8.50914907800124e-6,281.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493185,-7.99465462e-10,2.1877812200548385e-5,2.7797220254810143e-5,357.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493186,-1.95063144e-10,3.4496550316221273e-6,4.669533042804441e-6,349.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493187,-2.1670798e-10,3.599640032997002e-6,4.359564039963032e-6,334.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493188,-3.25756664e-10,4.969503045554191e-6,7.269273066635606e-6,329.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493189,-6.1261957e-10,1.2678732116222751e-5,1.7698230162235254e-5,303.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493190,-1.261743972e-9,3.858614135370955e-5,5.4934506503570916e-5,337.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493191,-7.77079867e-10,1.9798020181483474e-5,2.7797220254810157e-5,393.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493192,-7.57224759e-10,1.294870511869754e-5,1.9538046179100374e-5,377.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493193,-7.07540786e-10,1.3588641124543053e-5,2.1267873194935942e-5,251.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493194,-2.85529524e-10,9.259074084875606e-6,1.353864612410538e-5,295.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493195,-2.39846457e-10,4.5295470415212245e-6,6.809319062419323e-6,296.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493196,-1.62619737e-10,5.159484047295698e-6,7.419258068010481e-6,322.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493197,-2.24689126e-10,2.9797020273141843e-6,3.929607036021725e-6,301.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493198,-7.65038289e-10,1.2938706118591668e-5,1.737826215928229e-5,238.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493199,-9.76131647e-10,1.9368063177542135e-5,2.839716026030963e-5,88.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493200,-5.47161846e-10,1.2278772112556423e-5,1.8498150169567917e-5,162.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493201,-6.74720202e-10,1.1118888101924052e-5,1.515848413895403e-5,138.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493202,-3.67085848e-10,7.22927706626896e-6,1.1098890101740743e-5,111.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493203,-1.0339123e-10,1.6098390147569922e-6,2.309769021173075e-6,131.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493204,-1.05841586e-10,2.549745023372875e-6,4.059594037213283e-6,147.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493205,-1.76214348e-10,1.2798720117322668e-6,2.0197980185149833e-6,143.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493206,-2.42344204e-10,4.339566039779718e-6,6.279372057561431e-6,104.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493207,-1.91754768e-10,2.6997300247477516e-6,4.179582038313184e-6,108.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493208,-2.34148621e-10,5.9194080542617275e-6,8.499150077909579e-6,147.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493209,-2.40988591e-10,8.14918507469443e-6,1.2148785111355636e-5,225.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493210,-1.131098274e-9,2.0307969186158056e-5,2.7697230253893567e-5,136.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493211,-4.6838616e-10,8.849115081117595e-6,1.3028697119430803e-5,45.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493212,-1.006899936e-9,2.949705027039205e-5,3.943605636150046e-5,15.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493213,-7.38244152e-10,1.4008599128413309e-5,1.754824516086037e-5,16.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493214,-1.015041152e-9,2.0787921190539884e-5,3.2596740298779856e-5,41.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493215,-3.43124032e-10,9.029097082767463e-6,1.2408759113747988e-5,24.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493216,-3.98089759e-10,7.979202073143345e-6,1.3098690120072417e-5,16.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493217,-4.70256467e-10,1.280871911741432e-5,1.5028497137762477e-5,82.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493218,-3.81456757e-10,5.2994700485789144e-6,7.119288065260731e-6,62.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493219,-7.55301364e-10,1.853814616993452e-5,2.9447055269933776e-5,100.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493220,-5.2707272e-10,9.009099082584153e-6,1.342865712309714e-5,182.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493221,-8.64965775e-10,2.573742623591924e-5,3.821617835030892e-5,279.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493222,-2.19891377e-9,9.474052586845683e-5,1.2037796210346041e-4,460.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493223,-3.170120016e-9,1.0719927998266878e-4,1.4871512836323484e-4,753.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493224,-1.080365794e-9,2.5197480230978935e-5,3.523647632300398e-5,740.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493225,-3.95901216e-10,6.709329061502723e-6,9.389061086067168e-6,727.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493226,-4.73988118e-10,1.291870811842255e-5,1.8558144170117855e-5,730.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493227,-1.61764443e-10,1.5198480139320677e-6,2.119788019431567e-6,722.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493228,-3.41166257e-10,1.1828817108431799e-5,1.8868113172959268e-5,766.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493229,-1.7583895e-10,2.6297370241061426e-6,3.269673029972276e-6,751.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493230,-3.12570684e-10,7.3492650673688664e-6,9.609039088083653e-6,767.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493231,-2.17569056e-10,8.279172075893092e-6,9.839016090191798e-6,798.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493232,-3.20970156e-10,7.199280065993986e-6,9.199080084325662e-6,808.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493233,-3.00265644e-10,4.719528043262731e-6,5.37946204931218e-6,805.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493234,-3.25131048e-10,5.41945804967881e-6,7.849215071951788e-6,780.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493235,-3.45658834e-10,7.01929806434414e-6,9.359064085792198e-6,767.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493236,-2.9340479e-10,7.009299064252471e-6,9.569043087717021e-6,793.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493237,-1.303991867e-9,2.6347365241519646e-5,3.7546245344177025e-5,798.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493238,-1.571044147e-9,2.8587141262041868e-5,4.324567539640596e-5,619.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493239,-5.02819378e-10,1.277872211713436e-5,1.9218078176156644e-5,595.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493240,-3.61764724e-10,8.769123080384348e-6,1.0278972094224766e-5,641.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493241,-5.18843906e-10,1.6448355150777926e-5,2.313768621209737e-5,677.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493242,-8.22084452e-10,1.2938706118597338e-5,1.9738026180921468e-5,639.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493243,-3.0185805e-10,5.879412053889409e-6,8.359164076613572e-6,580.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493244,-2.16845744e-10,3.639636033363635e-6,4.819518044179315e-6,616.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493245,-2.50289272e-10,5.2494750481206205e-6,8.229177075434806e-6,638.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493246,-7.25851571e-10,2.817718225828392e-5,1.996800318302534e-5,563.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493247,-3.81074707e-10,7.599240069660327e-6,1.1178882102474015e-5,504.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493248,-3.9918732e-10,6.279372057561425e-6,8.239176075526462e-6,500.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493249,-5.6954922e-10,1.1038896101190773e-5,1.6378362150136344e-5,435.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493250,-2.33734414e-10,3.7096290340052458e-6,5.039496046195799e-6,471.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493251,-1.51676918e-10,2.6497350242894598e-6,3.4796520318971003e-6,471.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493252,-1.17222156e-10,1.1898810109073415e-6,1.389861012740508e-6,472.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493253,-1.30324582e-10,2.8497150261226263e-6,3.949605036205042e-6,479.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493254,-1.20528858e-10,1.3598640124655338e-6,2.019798018514984e-6,475.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493255,-7.3795598e-11,1.2398760113656333e-6,1.5898410145736748e-6,484.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493256,-2.03034578e-10,3.6696330336386106e-6,4.769523043721023e-6,489.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493257,-1.83910118e-10,5.219478047845649e-6,6.879312063060933e-6,503.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493258,-1.86755042e-10,2.5797420236478516e-6,3.1796820291473513e-6,526.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493259,-2.97019184e-10,3.4696530318054436e-6,4.689531042987758e-6,492.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493260,-3.66083721e-10,6.149385056369867e-6,8.289171075984752e-6,479.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493261,-8.24714255e-10,1.2158784111456523e-5,1.6558344151786204e-5,436.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493262,-5.41627199e-10,9.779022089641842e-6,1.4778522135471012e-5,421.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493263,-1.114332064e-9,3.389661031071819e-5,5.0094990459204e-5,564.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493264,-1.277656933e-9,2.3703629617284565e-4,3.22967702960429e-5,615.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493265,-6.5165798e-10,1.741825815966879e-5,2.3807619218238484e-5,643.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493266,-7.84453144e-10,1.3198680120988976e-5,1.8578142170301174e-5,599.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493267,-4.90350104e-10,1.1918808109256725e-5,1.776822316287685e-5,627.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493268,-2.19181382e-10,2.4697530226396104e-6,3.3696630308888595e-6,639.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493269,-4.47220616e-10,9.009099082584144e-6,1.3888611127313429e-5,628.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493270,-1.072660924e-9,3.209679029421615e-5,4.502549741272895e-5,653.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493271,-6.58170236e-10,1.7228277157927283e-5,2.2567743206872834e-5,523.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493272,-3.67672162e-10,7.2192780661772996e-6,1.0478952096057928e-5,514.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493273,-6.33394174e-10,2.364763521673571e-5,2.7847215255235768e-5,531.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493274,-2.55933768e-10,3.5296470323553926e-6,4.189581038404842e-6,534.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493275,-1.64114124e-10,2.319768021264734e-6,3.1396860287807174e-6,506.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493276,-7.916347e-11,2.919708026764234e-6,4.30956903950474e-6,524.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493277,-1.21355808e-10,1.939806017779586e-6,2.6797320245623025e-6,554.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493278,-1.87008658e-10,1.4198580130154836e-6,2.089791019156592e-6,521.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493279,-1.75039676e-10,1.519848013932067e-6,2.399760021998e-6,489.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493280,-1.24616186e-10,2.6097390239228263e-6,3.3296670305222256e-6,490.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493281,-1.40417062e-10,4.199580038496495e-6,6.599340060494491e-6,529.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493282,-1.00786472e-10,2.7997200256643336e-6,3.139686028780717e-6,538.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493283,-3.09055409e-10,8.809119080746006e-6,1.309869012006602e-5,625.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493284,-7.23016067e-10,2.733726625059385e-5,3.5036496321170795e-5,653.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493285,-5.0601252e-10,8.719128079926067e-6,1.3278672121722267e-5,642.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493286,-1.240938001e-9,4.3785621401371814e-5,4.670532942813603e-5,747.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493287,-8.25758412e-10,1.3638636125021965e-5,2.1947805201190038e-5,738.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493288,-4.82845315e-10,2.2997700210814112e-5,2.4617538225662808e-5,730.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493289,-2.47310172e-10,3.929607036021726e-6,5.589441051237007e-6,761.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493290,-2.91363032e-10,4.939506045279217e-6,6.6193380606778134e-6,772.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493291,-1.66497915e-10,3.4296570314388097e-6,5.289471048487257e-6,788.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493292,-2.77223033e-10,4.7395260434460524e-6,7.259274066543948e-6,794.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493293,-2.87551742e-10,6.189381056736506e-6,7.539246069110381e-6,786.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493294,-3.02074488e-10,5.949405054536704e-6,6.4693530593029374e-6,772.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493295,-8.36521e-11,1.8498150169567916e-6,2.1497850197065416e-6,756.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493296,-1.87188922e-10,2.5297470231895593e-6,2.9097090266725753e-6,746.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493297,-1.2078114e-10,2.599740023831167e-6,2.919708026764233e-6,748.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493298,-9.3924952e-11,1.7498250160402085e-6,2.4097590220896584e-6,778.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493299,-2.39707026e-10,7.359264067460534e-6,4.0395960370299665e-6,773.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493300,-8.7327578e-11,1.1798820108156837e-6,1.769823016223525e-6,743.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493301,-1.76137194e-10,2.4097590220896593e-6,3.1696830290556933e-6,723.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493302,-2.12885556e-10,2.0307969186158036e-5,2.0567943188541166e-5,714.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493303,-7.0038832e-11,5.199480047662333e-7,6.599340060494499e-7,721.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493304,-2.1808702e-11,3.599640032996999e-7,4.599540042162833e-7,717.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493305,-1.53177876e-10,4.409559040421321e-6,6.829317062602638e-6,761.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493306,-1.38098888e-10,2.239776020531467e-6,1.8998100174150832e-6,751.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493307,-2.5102962e-11,1.5598440142987e-6,2.259774020714783e-6,753.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493308,-7.5798772e-11,7.599240069660334e-7,1.0798920098991e-6,767.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493309,-2.90377104e-10,5.5594440509620244e-6,5.9994000549949944e-6,744.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493310,-1.51948002e-10,9.23907608469229e-6,1.1398860104490495e-5,752.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493311,-1.53828546e-10,5.259474048212275e-6,6.899310063244246e-6,779.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493312,-4.96124408e-10,2.5037496229498957e-5,2.5737426235928542e-5,827.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493313,-2.13817002e-10,3.929607036021724e-6,5.2094790477539895e-6,834.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493314,-9.3682267e-10,4.35456453991572e-5,5.447455249933188e-5,966.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493315,-9.85007602e-10,3.499650032080419e-5,4.25057493896396e-5,1085.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493316,-5.3821967e-10,8.989101082400832e-6,1.3388661122730506e-5,1021.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493317,-2.16445548e-10,3.3896610310721783e-6,4.989501045737506e-6,1009.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493318,-3.82118488e-10,8.459154077542947e-6,1.2198780111823168e-5,1006.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493319,-3.55953134e-10,7.769223071218506e-6,1.1568843106048687e-5,946.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493320,-2.28146452e-10,4.969503045554189e-6,7.769223071218521e-6,939.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493321,-2.231593205e-9,5.141485847130369e-5,7.13728626542508e-5,752.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493322,-6.79704547e-10,1.5238476139687284e-5,2.1697830198898545e-5,667.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493323,-4.42119932e-10,1.0758924098624361e-5,1.1018898101007481e-5,655.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493324,-1.79591628e-10,3.7096290340052424e-6,3.3496650307055427e-6,626.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493325,-3.38409614e-10,2.1957804201281682e-5,7.149285065535703e-6,629.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493326,-6.3071443e-11,4.899510044912584e-7,6.899310063244251e-7,647.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493327,-1.04672513e-10,3.149685028872377e-6,3.54964503253871e-6,638.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493328,-1.33386154e-10,1.649835015123625e-6,2.3697630217230254e-6,639.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493329,-6.8033054e-11,1.1398860104490504e-6,7.599240069660335e-7,628.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493330,-3.9851709e-10,9.83901609018114e-6,1.2818718117491062e-5,596.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493331,-1.5558576e-10,2.489751022820794e-6,3.1496850288688237e-6,579.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493332,-5.7716781e-10,1.6728327153330176e-5,2.2587741207030583e-5,570.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493333,-5.83014964e-10,1.1718828107423551e-5,1.4398560131987998e-5,531.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493334,-4.16611852e-10,8.489151077817916e-6,9.319068085425562e-6,501.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493335,-1.76382698e-10,4.489551041154591e-6,5.109489046837409e-6,487.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493336,-1.38101084e-10,1.6298370149403091e-6,2.3497650215397086e-6,504.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493337,-1.3612007e-10,6.409359058743751e-6,9.889011090637302e-6,542.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493338,-1.90135404e-10,2.719728024931068e-6,3.699630033913585e-6,582.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493339,-1.0428586e-10,9.899010090734649e-7,1.4298570131057208e-6,576.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493340,-3.04354611e-10,1.3688631125478833e-5,1.4448555132444871e-5,587.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493341,-2.48101261e-10,3.2396760296973024e-6,4.839516044362632e-6,613.0
0xb452af299c565d04b05e601eff2840e000c922f1#85987421666674691760561367205659696474224102410,493342,-1.206913796e-9,2.60173982384864e-5,3.829617035104074e-5,537.0
