# Panoptic υ variance regressor σ̂²_t, EIV instrument σ̃²_t, pool tick i_t (CTX-VAR)
# EPOCH WIDTH: 3600 seconds (1.0 hour(s)).
#   epoch = floor(unixSeconds / 3600) via
#   Panel.Build.epochOfSeconds — the SAME single source of truth as
#   Panel.Build.dailyEpoch (which is epochOfSeconds 86400). The panel and
#   this series therefore share an exact INTEGER epoch key; the join is an
#   integer match and never a timestamp comparison or an offset adjustment
#   (the 09-05 40587-offset trap).
# σ̂²_t (sigma2)            = realized variance of the within-epoch V4
#   tick-implied log-price increments over the FULL within-epoch Swap series.
# σ̃²_t (sigma2_instrument) = the SAME estimator on the DISJOINT even-swap
#   sub-window (0-based even positions) — the two-noisy-measures IV.
# i_t (pool_tick_mean)     = mean underlying pool tick over the same epoch,
#   from the SAME Swap series (the panel's moneyness anchor).
# n_swaps                  = swaps in the epoch. σ̂² rests on n_swaps − 1
#   increments; a row with n_swaps <= 1 is a CONSTRUCTED zero, not a
#   measured one, and must not be read as a quiet market.
# Source: Uniswap V4 PoolManager Swap logs on Base via chunked eth_getLogs
#   (poolId 0x96d4…288c0a); BigQuery path retired (project suspended).
epoch,sigma2,sigma2_instrument,pool_tick_mean,n_swaps
494689,1.814018596628656e-4,2.0612938688953662e-4,-202035.4609375,512
494690,1.1188881102565643e-5,1.6608339152244477e-5,-202034.3648208469,307
494691,8.289171075984721e-6,1.2188781111731507e-5,-202036.9658119658,234
494692,1.6728327153344325e-5,2.2907709209989207e-5,-202142.52574525744,369
494693,1.5388461141051487e-5,2.029797018605432e-5,-202225.26704545456,352
494694,1.1098890101740723e-5,1.4778522135471008e-5,-202154.17667844522,283
494695,1.3718628125755198e-5,1.8888111173142567e-5,-202109.91772151898,316
494696,1.537846214097048e-5,1.8878112173050912e-5,-202145.43067846607,339
494697,1.5378462140970492e-5,2.3437656214847126e-5,-202156.00983606558,305
494698,1.0928907100182551e-5,1.560843914307866e-5,-202117.23267326734,202
494699,2.244775520577288e-5,3.139686028780714e-5,-202029.08333333334,384
494700,3.6326367332994776e-5,4.598540142153671e-5,-202049.312849162,537
494701,3.3826617310080106e-5,4.499550041246249e-5,-202014.85862068966,580
494702,2.0607939188907747e-5,2.8907109264984192e-5,-202025.983014862,471
494703,2.0527947188158153e-5,2.7987201256531017e-5,-201960.58874458875,462
494704,1.1608839106410313e-5,1.4408559132073264e-5,-201976.2491103203,281
494705,3.9846015365258766e-5,1.679832015398599e-5,-202048.20833333334,288
494706,1.8348165168192977e-5,8.929107081850887e-6,-202021.37065637065,259
494707,8.619138079009459e-6,1.0958904100457534e-5,-202018.43946188342,223
494708,6.089391055819912e-6,9.259074084875617e-6,-202028.9,160
494709,2.044795518743199e-5,2.640735924206038e-5,-201894.84926470587,272
494710,9.889011090644385e-6,1.3478652123549751e-5,-201961.084,250
494711,1.746825316012209e-5,2.208779120247037e-5,-201940.76219512196,328
494712,4.930506945194596e-4,5.38546144936718e-5,-202075.3130081301,492
494713,1.3308669121997209e-5,1.8788121172225998e-5,-202128.67368421052,285
494714,1.2508749114664565e-5,1.7318268158752222e-5,-202150.79166666666,264
494715,5.359464049128862e-6,7.289271066818922e-6,-202129.71808510637,188
494716,3.410658931264657e-5,4.1055894376349123e-5,-202063.79577464788,284
494717,1.4648535134279443e-5,9.259074084875611e-6,-202005.73333333334,180
494718,6.749325061869359e-6,7.969203073051685e-6,-202002.1559139785,186
494719,1.1108889101832396e-5,1.590840914582841e-5,-202032.75916230367,191
494720,1.651834815141953e-5,2.1097890193399055e-5,-202087.36781609195,261
494721,7.319268067093891e-6,1.0038996092024967e-5,-202101.07142857142,140
494722,7.569243069385349e-6,8.139186074609879e-6,-202108.5,168
494723,3.219678029513986e-6,4.479552041062935e-6,-202115.17575757575,165
494724,1.5308469140328876e-5,2.418758122172147e-5,-202074.01992031874,251
494725,1.8118188166084847e-5,2.5757424236111844e-5,-202106.3194103194,407
494726,4.7705229437273865e-5,6.486351359454644e-5,-202254.09677419355,806
494727,2.1867813200453118e-5,2.9107089266808834e-5,-202278.40075614367,529
494728,4.5525447417320595e-5,5.760423952804363e-5,-202371.7669616519,678
494729,1.7948205164506025e-5,2.3927607219320568e-5,-202283.133640553,434
494730,1.2228777112094571e-5,1.7688231162141455e-5,-202249.67704280154,257
494731,1.04089590954163e-5,1.513848613877072e-5,-202226.4107142857,280
494732,5.349465049037198e-6,7.709229070668567e-6,-202187.04812834226,187
494733,5.009499045920819e-6,5.2794720483955985e-6,-202212.89102564103,156
494734,8.739126080102268e-6,9.259074084869218e-6,-202253.87559808613,209
494735,8.149185074701525e-6,1.0088991092483258e-5,-202311.29460580912,241
494736,1.1268873103298905e-5,1.562843714326197e-5,-202308.86297376093,343
494737,9.079092083225746e-6,1.2138786111273215e-5,-202296.04152249134,289
494738,1.0318968094591356e-5,1.3428657123097143e-5,-202365.55029585797,338
494739,6.1993800568281525e-6,8.649135079284456e-6,-202364.3849557522,226
494740,6.1593840564615114e-6,7.379262067643844e-6,-202374.6568627451,204
494741,6.559344060127854e-6,9.419058086342147e-6,-202401.0970464135,237
494742,5.249475048120616e-6,7.59924006966033e-6,-202366.72,200
494743,7.199280065993992e-6,9.019098082675817e-6,-202315.02173913043,138
494744,1.2888711118147568e-5,1.7408259159577137e-5,-202358.8171641791,268
494745,1.729827015856886e-5,2.1117888193582364e-5,-202437.08875739644,338
494746,5.159484047295691e-6,7.779222071310181e-6,-202403.68783068782,189
494747,1.5688431143811848e-5,2.2847715209439216e-5,-202427.76842105263,475
494748,1.2149785011374023e-4,1.1106889301814077e-4,-202354.5327510917,458
494749,3.199680029330451e-5,4.572542741914576e-5,-202234.15650406503,492
494750,2.179782019980227e-5,3.0036996275320277e-5,-202266.93641618497,519
494751,9.931006891025218e-5,5.453454649985556e-5,-202249.84808013355,599
494752,3.8726127354980784e-5,2.5127487230321713e-5,-202255.57894736843,513
494753,2.480751922740422e-5,3.2826717300914284e-5,-202344.21556886227,501
494754,1.1908809109165052e-5,1.7868213163793433e-5,-202365.69321533924,339
494755,1.0148985093033187e-5,1.4388561131896342e-5,-202372.7191780822,292
494756,1.3068693119797406e-5,1.872812717167604e-5,-202372.28164556963,316
494757,2.8457154260859527e-5,3.672632733666104e-5,-202441.43055555556,360
494758,1.3268673121630584e-5,1.6668333152794425e-5,-202473.91168091167,351
494759,1.1378862104307167e-5,1.437856213180468e-5,-202433.83018867925,212
494760,1.0898910099907566e-5,1.5978402146470006e-5,-202374.3257918552,221
494761,6.224377557057328e-5,1.5388461141062174e-5,-202307.93023255814,215
494762,7.759224071126853e-6,1.1578842106140348e-5,-202313.9296482412,199
494763,2.445755422418063e-5,3.0256974277319746e-5,-202273.14838709676,310
494764,5.369463049220518e-6,6.349365058203038e-6,-202221.1870967742,155
494765,4.179582038313184e-6,4.499550041246248e-6,-202238.61240310076,129
494766,9.189081084222627e-6,1.4388561131879999e-5,-202204.8186813187,182
494767,4.509549041337906e-6,5.609439051420322e-6,-202215.5114503817,131
494768,3.369663030888861e-6,4.279572039229767e-6,-202187.1875,96
494769,3.6196380331803183e-6,3.999600036663333e-6,-202186.69158878503,107
494770,3.219678029513985e-6,4.539546041612884e-6,-202193.9396551724,116
494771,1.178882110806517e-5,2.0107989184324894e-5,-202165.5157894737,190
494772,2.1697830198880066e-5,3.191680829254637e-5,-202232.56497175142,354
494773,1.2738726116765594e-5,1.8908109173313096e-5,-202233.77358490566,318
494774,1.573842614425313e-5,2.283771620931351e-5,-202255.17142857143,350
494775,2.994700527450311e-5,1.7748225162676464e-5,-202276.09439528023,339
494776,6.109389056001095e-6,8.229177075430538e-6,-202282.34934497817,229
494777,7.295270466872428e-5,9.223077684545014e-5,-202152.88244047618,672
494778,2.636736324170298e-5,2.5017498229329112e-5,-202042.74496644296,298
494779,1.9698030180566867e-5,2.5377462232628815e-5,-202040.60188087774,319
494780,9.649035088450282e-6,1.0748925098532707e-5,-202097.17605633804,142
494781,5.4294570497704635e-6,5.279472048395596e-6,-202071.46376811594,138
494782,4.579542041979508e-6,6.279372057561433e-6,-202069.1476510067,149
494783,4.689531042987757e-6,5.74942505270354e-6,-202099.4099378882,161
494784,1.1590840906250338e-4,1.1730826907533556e-4,-202099.94811320756,212
494785,6.059394055544938e-6,7.1192880652607286e-6,-202144.4391891892,148
494786,5.419458049678809e-6,7.279272066727257e-6,-202101.65454545454,165
494787,2.76972302538936e-6,3.2896710301555925e-6,-202108.66153846154,130
494788,4.549545041704542e-6,5.429457049770472e-6,-202093.00684931508,146
494789,3.5596440326303706e-6,4.879512044729265e-6,-202134.3,140
494790,6.189381056736496e-6,7.779222071310181e-6,-202184.2077922078,154
494791,3.2596740298806182e-6,4.999500045829166e-6,-202185.47115384616,104
494792,1.253874611493954e-5,1.603839614701996e-5,-202122.7901234568,162
494793,3.959604036296702e-6,4.9295070451875585e-6,-202072.81756756757,148
494794,2.2587741207056163e-5,7.969203073051689e-6,-202080.66666666666,147
494795,3.919608035930069e-6,4.979502045645851e-6,-202091.06818181818,132
494796,4.37956204014635e-6,6.639336060861131e-6,-202133.94701986754,151
494797,1.0398960095324646e-5,1.4868513136295935e-5,-202177.18707482994,294
494798,2.2917708210080835e-5,3.062693728074942e-5,-202117.38541666666,480
494799,2.1247875194773873e-5,2.7167283249035632e-5,-202072.7374749499,499
494800,1.4888511136479225e-5,2.0447955187441268e-5,-202130.21114369502,341
494801,4.7795220438126775e-6,6.659334061044444e-6,-202112.70183486238,218
494802,5.979402054811671e-6,7.089291064985757e-6,-202130.05050505052,198
494803,4.179582038313184e-6,5.779422052978514e-6,-202126.64705882352,153
494804,8.859114081209282e-6,5.959404054628365e-6,-202142.35398230088,113
494805,8.699130079742758e-7,1.3298670121905582e-6,-202144.85483870967,62
494806,1.1698830107240258e-6,1.4898510136570915e-6,-202152.20253164557,79
494807,6.07939205572826e-6,2.9097090266725765e-6,-202164.0948275862,116
494808,8.01919807350998e-6,7.299270066910582e-6,-202137.69291338584,127
494809,1.0634936497487788e-4,1.0970902900567516e-4,-202119.3669064748,139
494810,8.229177075434804e-6,7.999200073326664e-6,-202115.14423076922,104
494811,1.9998000183316678e-6,2.4497550224562923e-6,-202139.12162162163,74
494812,6.699330061411088e-7,9.099090083409087e-7,-202142.68421052632,57
494813,1.569843014390359e-6,1.61983801484865e-6,-202151.39705882352,68
494814,4.719528043262731e-6,4.239576038863131e-6,-202140.8208955224,67
494815,2.9397060269475504e-6,3.5996400329970003e-6,-202108.90666666668,75
494816,3.7296270341885617e-6,5.349465049037203e-6,-202081.9126984127,126
494817,1.829817016773475e-6,1.73982601594855e-6,-202089.86538461538,52
494818,1.8198180166818163e-6,1.039896009532467e-6,-202092.86956521738,69
494819,3.6796320337302685e-6,3.999600036663332e-6,-202082.375,80
494820,1.1898810109073419e-6,1.6498350151236248e-6,-202060.5,70
494821,6.949305063702541e-6,4.669533042804442e-6,-202062.16666666666,150
494822,7.399260067827173e-7,9.699030088908588e-7,-202063.06578947368,76
494823,4.18958103840484e-6,5.009499045920825e-6,-202047.47222222222,108
494824,6.759324061961028e-6,9.519048087258733e-6,-202082.04294478527,163
494825,6.461353859229603e-5,6.155384456424868e-5,-202084.23762376237,101
494826,6.09939005591158e-6,5.199480047662333e-6,-202072.38333333333,120
494827,1.8168183166543185e-5,1.2388761113564673e-5,-202063.24770642203,109
494828,3.2696730299722758e-6,2.1297870195232253e-6,-202074.91304347827,69
494829,1.2858714117872603e-5,1.6328367149678054e-5,-202025.01219512196,164
494830,3.6496350334552926e-6,1.7698230162235253e-6,-202034.72,75
494831,2.679732024564435e-6,3.2596740298806187e-6,-202048.3956043956,91
494832,2.569743023556193e-6,1.5698430143903585e-6,-202054.28735632185,87
494833,3.3996600311638354e-6,5.379462049312179e-6,-202023.54054054053,111
494834,1.0598940097157835e-6,9.399060086158835e-7,-202034.5909090909,66
494835,1.2468753114297934e-5,7.299270066910585e-7,-202047.22222222222,45
494836,2.6297370241061426e-6,2.969703027222525e-6,-202058.12820512822,78
494837,8.0391960736933e-6,8.7591240802927e-6,-202074.02564102566,78
494838,1.559844014298701e-6,1.899810017415083e-6,-202064.67708333334,96
494839,3.2996700302472513e-6,3.4596540317137844e-6,-202086.7894736842,114
494840,5.999400054995003e-7,7.299270066910587e-7,-202076.1379310345,58
494841,3.4396560315304698e-6,4.84951504445429e-6,-202094.80357142858,112
494842,9.459054086708775e-6,1.0338966094774714e-5,-202082.39130434784,69
494843,1.0798920098991002e-6,1.3398660122822164e-6,-202091.59322033898,59
494844,2.739726025114385e-6,3.0596940280474513e-6,-202114.8137254902,102
494845,2.3797620218146854e-6,1.6598340152152838e-6,-202135.87301587302,126
494846,1.2178782111639834e-5,9.119088083592397e-6,-202169.15228426395,197
494847,4.6595340427127745e-6,2.619738024014483e-6,-202162.232,125
494848,3.209679029422325e-6,4.0395960370299665e-6,-202151.63414634147,82
494849,2.549745023372877e-6,3.029697027772476e-6,-202158.38345864663,133
494850,1.0498950096241251e-6,1.0298970094408086e-6,-202173.79775280898,89
494851,2.587741223721176e-5,2.5097490230062413e-5,-202147.85576923078,104
494852,4.219578038679811e-6,4.729527043354389e-6,-202132.21568627452,102
494853,9.059094083041034e-5,1.1407859204570437e-4,-201911.40298507462,804
494854,2.161783819816517e-5,3.1056894284690715e-5,-201816.69181034484,464
494855,1.1978802109806673e-5,9.509049087167072e-6,-201808.78365384616,208
494856,1.1138886102107363e-5,7.139286065444044e-6,-201790.49101796406,167
494857,6.129387056186538e-6,7.82921707176847e-6,-201843.76045627377,263
494858,2.949705027039211e-6,4.469553040971276e-6,-201819.04347826086,115
494859,3.24967502978896e-6,4.119588037763233e-6,-201817.1896551724,116
494860,1.3898610127405089e-6,1.4898510136570917e-6,-201831.12121212122,66
494861,2.1197880194315674e-6,2.3797620218146833e-6,-201829.42307692306,104
494862,1.5498450142070424e-6,2.149785019706541e-6,-201818.32967032967,91
494863,1.589841014573676e-6,2.3997600219980005e-6,-201823.68867924527,106
494864,1.389861012740509e-6,2.1497850197065425e-6,-201828.46315789473,95
494865,6.739326061777708e-6,7.81921807167681e-6,-201827.73134328358,134
494866,6.507349259651233e-5,6.935306463574218e-5,-201739.80446927375,179
494867,3.839616035194687e-5,4.017598236825549e-5,-201619.46275395033,443
494868,8.419158077176308e-6,1.0008999091749983e-5,-201550.72844827586,232
494869,6.616338360647319e-5,8.040195973697487e-5,-201320.35488308116,727
494870,1.171882810741002e-5,1.5128487138664132e-5,-201304.0023364486,428
494871,2.4127587221165788e-5,3.1006899284226066e-5,-201215.84347826088,460
494872,3.6936306338585866e-5,4.2435756388997954e-5,-201135.42201834862,327
494873,9.669033088633553e-6,1.3008699119247482e-5,-201200.05454545454,330
494874,7.239276066360619e-6,8.779122080476013e-6,-201202.7142857143,259
494875,1.6438356150676314e-5,2.0657934189346172e-5,-201241.25,356
494876,3.6796320337302728e-6,5.21947804784565e-6,-201253.2025862069,232
494877,3.169683029053563e-6,4.319568039589296e-6,-201275.4,150
494878,1.6648335152611055e-5,2.0477952187716218e-5,-201391.93658536585,410
494879,5.839416053528455e-6,7.939206072776717e-6,-201427.58712121213,264
494880,5.989401054903333e-6,7.549245069202039e-6,-201393.55440414508,193
494881,3.769623034555195e-6,4.009599036754993e-6,-201403.35582822087,163
494882,9.529047087350368e-6,1.2648735115947788e-5,-201477.25382262998,327
494883,5.129487047020716e-6,7.28927106681892e-6,-201515.5619047619,210
494884,8.359164076626352e-6,1.0948905100365876e-5,-201543.70673076922,208
494885,3.6796320337302707e-6,4.719528043262732e-6,-201575.16326530612,147
494886,4.959504045462527e-6,7.199280065993996e-6,-201547.7027027027,148
494887,3.0396960278641354e-6,3.5896410329053436e-6,-201521.75757575757,132
494888,1.7448255159943765e-5,2.2597740207147825e-5,-201433.1387096774,310
494889,8.459154077542923e-6,1.1498850105407078e-5,-201399.17013888888,288
494890,5.9694030547200155e-6,8.569143078551188e-6,-201403.45751633987,153
494891,3.809619034921828e-6,4.8395160443626345e-6,-201394.5904255319,188
494892,3.044695527908531e-5,4.0765923373672554e-5,-201266.59960552267,507
494893,2.7367263250863803e-5,3.731626834205969e-5,-201353.7337962963,432
494894,2.9057094266358994e-5,3.9896010365716754e-5,-201464.47004608295,651
494895,1.497850213730415e-5,2.145785419669875e-5,-201474.10028653295,349
494896,6.589341060402822e-6,8.289171075984755e-6,-201491.95798319328,238
494897,4.303569639449769e-5,4.801519844014336e-5,-201449.87003610109,277
494898,2.1767823199540157e-5,1.9188081175892326e-5,-201374.51778656128,253
494899,8.359164076626342e-6,1.1398860104490495e-5,-201395.26966292135,267
494900,6.5793420603111655e-6,6.4793520593945945e-6,-201405.6075268817,186
494901,2.589741023739511e-6,3.78962103473851e-6,-201395.56944444444,144
494902,2.008799118414157e-5,2.1207879194407312e-5,-201403.3625,160
494903,2.029797018606643e-6,2.549745023372876e-6,-201402.796460177,113
494904,2.539746023281218e-6,3.2396760296973015e-6,-201400.88095238095,126
494905,9.749025089366842e-6,1.3328667122180559e-5,-201430.3036437247,247
494906,8.369163076718002e-6,1.2048795110448287e-5,-201383.09913793104,232
494907,4.9295070451875585e-6,6.80931906241932e-6,-201412.92613636365,176
494908,7.789221071401829e-6,4.4495550407879584e-6,-201397.54285714286,105
494909,2.3697630217230275e-6,3.54964503253871e-6,-201406.22727272726,154
494910,3.969603036388361e-6,4.639536042529467e-6,-201419.23076923078,156
494911,5.339466048945544e-6,7.789221071401836e-6,-201448.83018867925,212
494912,1.0738926098441023e-5,1.461853813400448e-5,-201536.6947368421,285
494913,7.229277066268964e-6,8.549145078367873e-6,-201527.37765957447,188
494914,3.879612035563436e-6,5.219478047845652e-6,-201527.13559322033,177
494915,2.8877112264709175e-5,3.3656634308521944e-5,-201565.30696202532,316
494916,2.0617938188980198e-5,2.6337366241408083e-5,-201632.08533333332,375
494917,1.3888611127309143e-5,2.0587941188717384e-5,-201579.1403508772,285
494918,2.6777322245430374e-5,3.06569342809818e-5,-201613.37595419848,524
494919,1.4378562131798975e-5,1.5368463140869615e-5,-201575.79768786128,346
494920,1.3478652123555404e-5,1.78682131637934e-5,-201496.88888888888,342
494921,1.5898410145736726e-5,1.85981401704845e-5,-201490.80201342283,298
494922,9.58804118789013e-5,1.0907909199989363e-4,-201540.00197433366,1013
494923,5.097490246727213e-5,6.781321862162322e-5,-201660.5708200213,939
494924,5.8784121538859534e-5,5.304469548624745e-5,-201710.3670411985,267
494925,2.5997400238311696e-6,3.919608035930066e-6,-201688.7202797203,143
494926,1.0578942096974477e-5,1.3088691119980756e-5,-201724.5720338983,236
494927,3.1196880285974028e-6,3.959604036296701e-6,-201674.08474576272,118
494928,1.5458454141667543e-5,1.6778322153765023e-5,-201626.31210191082,157
494929,3.7496250343619317e-6,5.009499045906612e-6,-201608.2676767677,198
494930,4.469553040957771e-6,5.629437051586584e-6,-201619.24431818182,176
494931,1.944805517827545e-5,2.296770321053918e-5,-201664.7149321267,221
494932,5.5454454508337435e-5,5.6434356517319636e-5,-201737.50161812297,309
494933,2.9467053270117027e-5,1.1188881102565677e-5,-201776.72852233678,291
494934,3.7396260342802213e-6,5.489451050320422e-6,-201765.43333333332,180
494935,5.159484047295692e-6,7.37926206764385e-6,-201690.84656084655,189
494936,4.249575038954793e-6,5.729427052520223e-6,-201654.8827586207,145
494937,4.839516044362626e-6,6.279372057561432e-6,-201671.08088235295,136
494938,4.399560040329664e-6,6.17938205664485e-6,-201687.1690821256,207
494939,4.239576038863132e-6,5.81941805334515e-6,-201687.43617021278,188
494940,3.649635033455295e-6,5.049495046287457e-6,-201667.66081871346,171
494941,1.048895109614956e-5,1.4718528134921064e-5,-201710.8155080214,374
494942,1.2008799110081598e-5,1.8788121172225974e-5,-201729.4632516704,449
