# premium-accumulators.csv — SFPM getAccountPremium X64 accumulators, one row per scheduled read
# built: 2026-07-21   RPC: https://mainnet.base.org (failover https://base.drpc.org)
# SFPM: 0x8dcAa08cF298F8b4830FAf56d47930981AdE33af   vegoid: 8
# schedule rows: 8910   block range: 43781657..48157721
# accumulators and liquidity are DECIMAL Integer strings (they exceed 2^63; a Double round-trip would lose precision)
# columns: token_type,tick_lower,tick_upper,block,is_long,at_tick,acc0_x64,acc1_x64,net_liquidity,removed_liquidity,epoch,endpoint
token_type,tick_lower,tick_upper,block,is_long,at_tick,acc0_x64,acc1_x64,net_liquidity,removed_liquidity,epoch,endpoint
0,-201120,-198720,45283327,0,-198983,999143153293825292733,2173015122755,1519320314,2278980470,493710,
1,-201120,-198720,45283327,0,-198983,1105611349934343237768,2396133356057,1519320314,2278980470,493710,
0,-201120,-198720,45285127,0,-198983,1000111671476939965983,2173015122755,1519320314,2278980470,493711,
1,-201120,-198720,45285127,0,-198983,1106579868117457911018,2396133356057,1519320314,2278980470,493711,
0,-201120,-198720,45286927,0,-198983,1000477722515629653121,2173015122755,1519320314,2278980470,493712,
1,-201120,-198720,45286927,0,-198983,1106945919156147598156,2396133356057,1519320314,2278980470,493712,
0,-201120,-198720,45288727,0,-198983,1001022358165156566066,2173015122755,1519320314,2278980470,493713,
1,-201120,-198720,45288727,0,-198983,1107490554805674511101,2396133356057,1519320314,2278980470,493713,
0,-201120,-198720,45290527,0,-198983,1001570393616589839221,2173015122755,1519320314,2278980470,493714,
1,-201120,-198720,45290527,0,-198983,1108038590257107784256,2396133356057,1519320314,2278980470,493714,
0,-201120,-198720,45292327,0,-198983,1001939647263272374639,2173015122755,1519320314,2278980470,493715,
1,-201120,-198720,45292327,0,-198983,1108407843903790319674,2396133356057,1519320314,2278980470,493715,
0,-201120,-198720,45294127,0,-198983,1003082557494993375597,2173015122755,1519320314,2278980470,493716,
1,-201120,-198720,45294127,0,-198983,1109550754135511320632,2396133356057,1519320314,2278980470,493716,
0,-201120,-198720,45295927,0,-198983,1003910803795600043994,2173015122755,1519320314,2278980470,493717,
1,-201120,-198720,45295927,0,-198983,1110379000436117989029,2396133356057,1519320314,2278980470,493717,
0,-201120,-198720,45297727,0,-198983,1006607678463409601305,2186522480349,1519320314,2278980470,493718,
1,-201120,-198720,45297727,0,-198983,1113075875103927546340,2409640713651,1519320314,2278980470,493718,
0,-201120,-198720,45299527,0,-198983,1008754849737240772295,2186522480349,1519320314,2278980470,493719,
1,-201120,-198720,45299527,0,-198983,1115223046377758717330,2409640713651,1519320314,2278980470,493719,
0,-201120,-198720,45301327,0,-198983,1009705869719409050321,2186522480349,1519320314,2278980470,493720,
1,-201120,-198720,45301327,0,-198983,1116174066359926995356,2409640713651,1519320314,2278980470,493720,
0,-201120,-198720,45303127,0,-198983,1010312685841265870771,2200029837943,1519320314,2278980470,493721,
1,-201120,-198720,45303127,0,-198983,1116780882481783815806,2423148071245,1519320314,2278980470,493721,
0,-201120,-198720,45304927,0,-198983,1010878198719329559881,2200029837943,1519320314,2278980470,493722,
1,-201120,-198720,45304927,0,-198983,1117346395359847504916,2423148071245,1519320314,2278980470,493722,
0,-201120,-198720,45306727,0,-198983,1011369863442559099286,2200029837943,1519320314,2278980470,493723,
1,-201120,-198720,45306727,0,-198983,1117838060083077044321,2423148071245,1519320314,2278980470,493723,
0,-201120,-198720,45308527,0,-198983,1011855503870794444970,2200029837943,1519320314,2278980470,493724,
1,-201120,-198720,45308527,0,-198983,1118323700511312390005,2423148071245,1519320314,2278980470,493724,
0,-201120,-198720,45310327,0,-198983,1012301420686677824196,2200029837943,1519320314,2278980470,493725,
1,-201120,-198720,45310327,0,-198983,1118769617327195769231,2423148071245,1519320314,2278980470,493725,
0,-201120,-198720,45312127,0,-198983,1012795535455471873148,2200029837943,1519320314,2278980470,493726,
1,-201120,-198720,45312127,0,-198983,1119263732095989818183,2423148071245,1519320314,2278980470,493726,
0,-201120,-198720,45313927,0,-198983,1013127475188889818965,2200029837943,1519320314,2278980470,493727,
1,-201120,-198720,45313927,0,-198983,1119595671829407764000,2423148071245,1519320314,2278980470,493727,
0,-201120,-198720,45315727,0,-198969,1013302392309007890576,2200029837943,1519320314,2278980470,493728,
1,-201120,-198720,45315727,0,-198969,1119770588949525835611,2423148071245,1519320314,2278980470,493728,
0,-201120,-198720,45317527,0,-198969,1013479517395827675597,2200029837943,1519320314,2278980470,493729,
1,-201120,-198720,45317527,0,-198969,1119947714036345620632,2423148071245,1519320314,2278980470,493729,
0,-201120,-198720,45319327,0,-198969,1014595953233679537905,2200029837943,1519320314,2278980470,493730,
1,-201120,-198720,45319327,0,-198969,1121064149874197482940,2423148071245,1519320314,2278980470,493730,
0,-201120,-198720,45321127,0,-198969,1015199361206083005176,2200029837943,1519320314,2278980470,493731,
1,-201120,-198720,45321127,0,-198969,1121667557846600950211,2423148071245,1519320314,2278980470,493731,
0,-201120,-198720,45322927,0,-198969,1016105174074981106112,2213537195536,1519320314,2278980470,493732,
1,-201120,-198720,45322927,0,-198969,1122573370715499051147,2436655428838,1519320314,2278980470,493732,
0,-201120,-198720,45324727,0,-198969,1017240050360030392153,2213537195536,1519320314,2278980470,493733,
1,-201120,-198720,45324727,0,-198969,1123708247000548337188,2436655428838,1519320314,2278980470,493733,
0,-201120,-198720,45326527,0,-198969,1017780521096887401513,2213537195536,1519320314,2278980470,493734,
1,-201120,-198720,45326527,0,-198969,1124248717737405346548,2436655428838,1519320314,2278980470,493734,
0,-201120,-198720,45328327,0,-198969,1018591653724003655070,2213537195536,1519320314,2278980470,493735,
1,-201120,-198720,45328327,0,-198969,1125059850364521600105,2436655428838,1519320314,2278980470,493735,
0,-201120,-198720,45330127,0,-198969,1019133127719845944147,2213537195536,1519320314,2278980470,493736,
1,-201120,-198720,45330127,0,-198969,1125601324360363889182,2436655428838,1519320314,2278980470,493736,
0,-201120,-198720,45331927,0,-198969,1019501489002949044971,2213537195536,1519320314,2278980470,493737,
1,-201120,-198720,45331927,0,-198969,1125969685643466990006,2436655428838,1519320314,2278980470,493737,
0,-201120,-198720,45333727,0,-198969,1020277334117601646438,2227044553130,1519320314,2278980470,493738,
1,-201120,-198720,45333727,0,-198969,1126745530758119591473,2450162786432,1519320314,2278980470,493738,
0,-201120,-198720,45335527,0,-198969,1021305872852015474940,2227044553130,1519320314,2278980470,493739,
1,-201120,-198720,45335527,0,-198969,1127774069492533419975,2450162786432,1519320314,2278980470,493739,
0,-201120,-198720,45337327,0,-198969,1021927599570324445778,2227044553130,1519320314,2278980470,493740,
1,-201120,-198720,45337327,0,-198969,1128395796210842390813,2450162786432,1519320314,2278980470,493740,
0,-201120,-198720,45339127,0,-198969,1023485251096308024937,2227044553130,1519320314,2278980470,493741,
1,-201120,-198720,45339127,0,-198969,1129953447736825969972,2450162786432,1519320314,2278980470,493741,
0,-201120,-198720,45340927,0,-198969,1025453174669610332737,2227044553130,1519320314,2278980470,493742,
1,-201120,-198720,45340927,0,-198969,1131921371310128277772,2450162786432,1519320314,2278980470,493742,
0,-201120,-198720,45342727,0,-198969,1026840059373184827376,2227044553130,1519320314,2278980470,493743,
1,-201120,-198720,45342727,0,-198969,1133308256013702772411,2450162786432,1519320314,2278980470,493743,
0,-201120,-198720,45344527,0,-198969,1029869278900588641437,2240551910724,1519320314,2278980470,493744,
1,-201120,-198720,45344527,0,-198969,1136337475541106586472,2463670144026,1519320314,2278980470,493744,
0,-201120,-198720,45346327,0,-198969,1031128387688834383016,2240551910724,1519320314,2278980470,493745,
1,-201120,-198720,45346327,0,-198969,1137596584329352328051,2463670144026,1519320314,2278980470,493745,
0,-201120,-198720,45348127,0,-198969,1031932605278259919513,2240551910724,1519320314,2278980470,493746,
1,-201120,-198720,45348127,0,-198969,1138400801918777864548,2463670144026,1519320314,2278980470,493746,
0,-201120,-198720,45349927,0,-198969,1040034201456842971138,2254059268318,1519320314,2278980470,493747,
1,-201120,-198720,45349927,0,-198969,1146502398097360916173,2477177501620,1519320314,2278980470,493747,
0,-201120,-198720,45351727,0,-198969,1041954103821008724123,2254059268318,1519320314,2278980470,493748,
1,-201120,-198720,45351727,0,-198969,1148422300461526669158,2477177501620,1519320314,2278980470,493748,
0,-201120,-198720,45353527,0,-198969,1043322230681497055847,2267566625912,1519320314,2278980470,493749,
1,-201120,-198720,45353527,0,-198969,1149790427322015000882,2490684859214,1519320314,2278980470,493749,
0,-201120,-198720,45355327,0,-198969,1044338619223578676320,2267566625912,1519320314,2278980470,493750,
1,-201120,-198720,45355327,0,-198969,1150806815864096621355,2490684859214,1519320314,2278980470,493750,
0,-201120,-198720,45357127,0,-198969,1044840362394140043848,2267566625912,1519320314,2278980470,493751,
1,-201120,-198720,45357127,0,-198969,1151308559034657988883,2490684859214,1519320314,2278980470,493751,
0,-201120,-198720,45358927,0,-199098,1045610871048969200823,2267566625912,1519320314,2278980470,493752,
1,-201120,-198720,45358927,0,-199098,1152079067689487145858,2490684859214,1519320314,2278980470,493752,
0,-201120,-198720,45360727,0,-199098,1046601292803680057762,2281073983505,1519320314,2278980470,493753,
1,-201120,-198720,45360727,0,-199098,1153069489444198002797,2504192216807,1519320314,2278980470,493753,
0,-201120,-198720,45362527,0,-199098,1047939973813716905308,2281073983505,1519320314,2278980470,493754,
1,-201120,-198720,45362527,0,-199098,1154408170454234850343,2504192216807,1519320314,2278980470,493754,
0,-201120,-198720,45364327,0,-199098,1050827558093473984014,2281073983505,1519320314,2278980470,493755,
1,-201120,-198720,45364327,0,-199098,1157295754733991929049,2504192216807,1519320314,2278980470,493755,
0,-201120,-198720,45366127,0,-199098,1051310470400174036529,2281073983505,1519320314,2278980470,493756,
1,-201120,-198720,45366127,0,-199098,1157778667040691981564,2504192216807,1519320314,2278980470,493756,
0,-201120,-198720,45367927,0,-199098,1052643261351336457567,2281073983505,1519320314,2278980470,493757,
1,-201120,-198720,45367927,0,-199098,1159111457991854402602,2504192216807,1519320314,2278980470,493757,
0,-201120,-198720,45369727,0,-199098,1053517595917685934792,2281073983505,1519320314,2278980470,493758,
1,-201120,-198720,45369727,0,-199098,1159985792558203879827,2504192216807,1519320314,2278980470,493758,
0,-201120,-198720,45371527,0,-199098,1053908971293297151411,2294581341099,1519320314,2278980470,493759,
1,-201120,-198720,45371527,0,-199098,1160377167933815096446,2517699574401,1519320314,2278980470,493759,
0,-201120,-198720,45373327,0,-199098,1054469036775609478125,2294581341099,1519320314,2278980470,493760,
1,-201120,-198720,45373327,0,-199098,1160937233416127423160,2517699574401,1519320314,2278980470,493760,
0,-201120,-198720,45375127,0,-199098,1055202372493465252021,2294581341099,1519320314,2278980470,493761,
1,-201120,-198720,45375127,0,-199098,1161670569133983197056,2517699574401,1519320314,2278980470,493761,
0,-201120,-198720,45376927,0,-199098,1055928032331191765123,2294581341099,1519320314,2278980470,493762,
1,-201120,-198720,45376927,0,-199098,1162396228971709710158,2517699574401,1519320314,2278980470,493762,
0,-201120,-198720,45378727,0,-199098,1056571411762451687542,2294581341099,1519320314,2278980470,493763,
1,-201120,-198720,45378727,0,-199098,1163039608402969632577,2517699574401,1519320314,2278980470,493763,
0,-201120,-198720,45380527,0,-199098,1057906829759592527322,2294581341099,1519320314,2278980470,493764,
1,-201120,-198720,45380527,0,-199098,1164375026400110472357,2517699574401,1519320314,2278980470,493764,
0,-201120,-198720,45382327,0,-199098,1058627349953203095234,2294581341099,1519320314,2278980470,493765,
1,-201120,-198720,45382327,0,-199098,1165095546593721040269,2517699574401,1519320314,2278980470,493765,
0,-201120,-198720,45384127,0,-199098,1060199323816708257068,2308088698693,1519320314,2278980470,493766,
1,-201120,-198720,45384127,0,-199098,1166667520457226202103,2531206931995,1519320314,2278980470,493766,
0,-201120,-198720,45385927,0,-199098,1062684500100274507194,2308088698693,1519320314,2278980470,493767,
1,-201120,-198720,45385927,0,-199098,1169152696740792452229,2531206931995,1519320314,2278980470,493767,
0,-201120,-198720,45387727,0,-199098,1063916944121953183065,2308088698693,1519320314,2278980470,493768,
1,-201120,-198720,45387727,0,-199098,1170385140762471128100,2531206931995,1519320314,2278980470,493768,
0,-201120,-198720,45389527,0,-199098,1064684188683297724769,2308088698693,1519320314,2278980470,493769,
1,-201120,-198720,45389527,0,-199098,1171152385323815669804,2531206931995,1519320314,2278980470,493769,
0,-201120,-198720,45391327,0,-199098,1065757756476993928850,2321596056287,1519320314,2278980470,493770,
1,-201120,-198720,45391327,0,-199098,1172225953117511873885,2544714289589,1519320314,2278980470,493770,
0,-201120,-198720,45393127,0,-199098,1066661085423874674981,2321596056287,1519320314,2278980470,493771,
1,-201120,-198720,45393127,0,-199098,1173129282064392620016,2544714289589,1519320314,2278980470,493771,
0,-201120,-198720,45394927,0,-199098,1067050643546609936536,2321596056287,1519320314,2278980470,493772,
1,-201120,-198720,45394927,0,-199098,1173518840187127881571,2544714289589,1519320314,2278980470,493772,
0,-201120,-198720,45396727,0,-199098,1067236436534422744022,2321596056287,1519320314,2278980470,493773,
1,-201120,-198720,45396727,0,-199098,1173704633174940689057,2544714289589,1519320314,2278980470,493773,
0,-201120,-198720,45398527,0,-199098,1067844242772605905418,2321596056287,1519320314,2278980470,493774,
1,-201120,-198720,45398527,0,-199098,1174312439413123850453,2544714289589,1519320314,2278980470,493774,
0,-201120,-198720,45400327,0,-199098,1068240451837176209996,2321596056287,1519320314,2278980470,493775,
1,-201120,-198720,45400327,0,-199098,1174708648477694155031,2544714289589,1519320314,2278980470,493775,
0,-201120,-198720,45402127,0,-198944,1068461558798366195832,2321596056287,1519320314,2278980470,493776,
1,-201120,-198720,45402127,0,-198944,1174929755438884140867,2544714289589,1519320314,2278980470,493776,
0,-201120,-198720,45403927,0,-198944,1068881053277736602926,2321596056287,1519320314,2278980470,493777,
1,-201120,-198720,45403927,0,-198944,1175349249918254547961,2544714289589,1519320314,2278980470,493777,
0,-201120,-198720,45405727,0,-198944,1069035035317305324114,2321596056287,1519320314,2278980470,493778,
1,-201120,-198720,45405727,0,-198944,1175503231957823269149,2544714289589,1519320314,2278980470,493778,
0,-201120,-198720,45407527,0,-198944,1069337330263909144223,2321596056287,1519320314,2278980470,493779,
1,-201120,-198720,45407527,0,-198944,1175805526904427089258,2544714289589,1519320314,2278980470,493779,
0,-201120,-198720,45409327,0,-198944,1070792920168899232895,2335103413880,1519320314,2278980470,493780,
1,-201120,-198720,45409327,0,-198944,1177261116809417177930,2558221647182,1519320314,2278980470,493780,
0,-201120,-198720,45411127,0,-198944,1071155699766101773734,2335103413880,1519320314,2278980470,493781,
1,-201120,-198720,45411127,0,-198944,1177623896406619718769,2558221647182,1519320314,2278980470,493781,
0,-201120,-198720,45412927,0,-198944,1071414137065503183234,2335103413880,1519320314,2278980470,493782,
1,-201120,-198720,45412927,0,-198944,1177882333706021128269,2558221647182,1519320314,2278980470,493782,
0,-201120,-198720,45414727,0,-198944,1072173773918352240068,2335103413880,1519320314,2278980470,493783,
1,-201120,-198720,45414727,0,-198944,1178641970558870185103,2558221647182,1519320314,2278980470,493783,
0,-201120,-198720,45416527,0,-198944,1072504946704006009752,2335103413880,1519320314,2278980470,493784,
1,-201120,-198720,45416527,0,-198944,1178973143344523954787,2558221647182,1519320314,2278980470,493784,
0,-201120,-198720,45418327,0,-198944,1072832690268728579924,2335103413880,1519320314,2278980470,493785,
1,-201120,-198720,45418327,0,-198944,1179300886909246524959,2558221647182,1519320314,2278980470,493785,
0,-201120,-198720,45420127,0,-198944,1073123138182134027318,2335103413880,1519320314,2278980470,493786,
1,-201120,-198720,45420127,0,-198944,1179591334822651972353,2558221647182,1519320314,2278980470,493786,
0,-201120,-198720,45421927,0,-198944,1073763694427075911383,2335103413880,1519320314,2278980470,493787,
1,-201120,-198720,45421927,0,-198944,1180231891067593856418,2558221647182,1519320314,2278980470,493787,
0,-201120,-198720,45423727,0,-198944,1074231823011933692102,2335103413880,1519320314,2278980470,493788,
1,-201120,-198720,45423727,0,-198944,1180700019652451637137,2558221647182,1519320314,2278980470,493788,
0,-201120,-198720,45425527,0,-198944,1075605341037043723221,2348610771474,1519320314,2278980470,493789,
1,-201120,-198720,45425527,0,-198944,1182073537677561668256,2571729004776,1519320314,2278980470,493789,
0,-201120,-198720,45427327,0,-198944,1077052563674298754700,2348610771474,1519320314,2278980470,493790,
1,-201120,-198720,45427327,0,-198944,1183520760314816699735,2571729004776,1519320314,2278980470,493790,
0,-201120,-198720,45429127,0,-198944,1078749944654324086772,2348610771474,1519320314,2278980470,493791,
1,-201120,-198720,45429127,0,-198944,1185218141294842031807,2571729004776,1519320314,2278980470,493791,
0,-201120,-198720,45430927,0,-198944,1080146928120296230613,2348610771474,1519320314,2278980470,493792,
1,-201120,-198720,45430927,0,-198944,1186615124760814175648,2571729004776,1519320314,2278980470,493792,
0,-201120,-198720,45432727,0,-198944,1081566816660893350666,2362118129068,1519320314,2278980470,493793,
1,-201120,-198720,45432727,0,-198944,1188035013301411295701,2585236362370,1519320314,2278980470,493793,
0,-201120,-198720,45434527,0,-198944,1082178860764984779777,2362118129068,1519320314,2278980470,493794,
1,-201120,-198720,45434527,0,-198944,1188647057405502724812,2585236362370,1519320314,2278980470,493794,
0,-201120,-198720,45436327,0,-198944,1082829689530972399726,2362118129068,1519320314,2278980470,493795,
1,-201120,-198720,45436327,0,-198944,1189297886171490344761,2585236362370,1519320314,2278980470,493795,
0,-201120,-198720,45438127,0,-198944,1083078611855971364189,2362118129068,1519320314,2278980470,493796,
1,-201120,-198720,45438127,0,-198944,1189546808496489309224,2585236362370,1519320314,2278980470,493796,
0,-201120,-198720,45439927,0,-198944,1084574581925443981300,2362118129068,1519320314,2278980470,493797,
1,-201120,-198720,45439927,0,-198944,1191042778565961926335,2585236362370,1519320314,2278980470,493797,
0,-201120,-198720,45441727,0,-198944,1085107670594214110269,2362118129068,1519320314,2278980470,493798,
1,-201120,-198720,45441727,0,-198944,1191575867234732055304,2585236362370,1519320314,2278980470,493798,
0,-201120,-198720,45443527,0,-198944,1085424578097424773503,2362118129068,1519320314,2278980470,493799,
1,-201120,-198720,45443527,0,-198944,1191892774737942718538,2585236362370,1519320314,2278980470,493799,
0,-201120,-198720,45445327,0,-198877,1085604334795709843970,2362118129068,1519320314,2278980470,493800,
1,-201120,-198720,45445327,0,-198877,1192072531436227789005,2585236362370,1519320314,2278980470,493800,
0,-201120,-198720,45447127,0,-198877,1085814486911685242965,2362118129068,1519320314,2278980470,493801,
1,-201120,-198720,45447127,0,-198877,1192282683552203188000,2585236362370,1519320314,2278980470,493801,
0,-201120,-198720,45448927,0,-198877,1086013308610368159426,2362118129068,1519320314,2278980470,493802,
1,-201120,-198720,45448927,0,-198877,1192481505250886104461,2585236362370,1519320314,2278980470,493802,
0,-201120,-198720,45450727,0,-198877,1086262944596605592468,2362118129068,1519320314,2278980470,493803,
1,-201120,-198720,45450727,0,-198877,1192731141237123537503,2585236362370,1519320314,2278980470,493803,
0,-201120,-198720,45452527,0,-198877,1086578709634003614253,2375625486662,1519320314,2278980470,493804,
1,-201120,-198720,45452527,0,-198877,1193046906274521559288,2598743719964,1519320314,2278980470,493804,
0,-201120,-198720,45454327,0,-198877,1086831788888824144363,2375625486662,1519320314,2278980470,493805,
1,-201120,-198720,45454327,0,-198877,1193299985529342089398,2598743719964,1519320314,2278980470,493805,
0,-201120,-198720,45456127,0,-198877,1086965687770394313876,2375625486662,1519320314,2278980470,493806,
1,-201120,-198720,45456127,0,-198877,1193433884410912258911,2598743719964,1519320314,2278980470,493806,
0,-201120,-198720,45457927,0,-198877,1087130512692690526873,2375625486662,1519320314,2278980470,493807,
1,-201120,-198720,45457927,0,-198877,1193598709333208471908,2598743719964,1519320314,2278980470,493807,
0,-201120,-198720,45459727,0,-198877,1087505367178706690289,2375625486662,1519320314,2278980470,493808,
1,-201120,-198720,45459727,0,-198877,1193973563819224635324,2598743719964,1519320314,2278980470,493808,
0,-201120,-198720,45461527,0,-198877,1087647614971512947016,2375625486662,1519320314,2278980470,493809,
1,-201120,-198720,45461527,0,-198877,1194115811612030892051,2598743719964,1519320314,2278980470,493809,
0,-201120,-198720,45463327,0,-198877,1087738475413611412477,2375625486662,1519320314,2278980470,493810,
1,-201120,-198720,45463327,0,-198877,1194206672054129357512,2598743719964,1519320314,2278980470,493810,
0,-201120,-198720,45465127,0,-198877,1087842413517243906854,2375625486662,1519320314,2278980470,493811,
1,-201120,-198720,45465127,0,-198877,1194310610157761851889,2598743719964,1519320314,2278980470,493811,
0,-201120,-198720,45466927,0,-198877,1088039110792231827577,2375625486662,1519320314,2278980470,493812,
1,-201120,-198720,45466927,0,-198877,1194507307432749772612,2598743719964,1519320314,2278980470,493812,
0,-201120,-198720,45468727,0,-198877,1088111878304429042668,2375625486662,1519320314,2278980470,493813,
1,-201120,-198720,45468727,0,-198877,1194580074944946987703,2598743719964,1519320314,2278980470,493813,
0,-201120,-198720,45470527,0,-198877,1088330226036639196807,2375625486662,1519320314,2278980470,493814,
1,-201120,-198720,45470527,0,-198877,1194798422677157141842,2598743719964,1519320314,2278980470,493814,
0,-201120,-198720,45472327,0,-198877,1088480006612628365579,2375625486662,1519320314,2278980470,493815,
1,-201120,-198720,45472327,0,-198877,1194948203253146310614,2598743719964,1519320314,2278980470,493815,
0,-201120,-198720,45474127,0,-198877,1088572368248942448708,2375625486662,1519320314,2278980470,493816,
1,-201120,-198720,45474127,0,-198877,1195040564889460393743,2598743719964,1519320314,2278980470,493816,
0,-201120,-198720,45475927,0,-198877,1088780021166079054306,2375625486662,1519320314,2278980470,493817,
1,-201120,-198720,45475927,0,-198877,1195248217806596999341,2598743719964,1519320314,2278980470,493817,
0,-201120,-198720,45477727,0,-198877,1088951710757129517071,2375625486662,1519320314,2278980470,493818,
1,-201120,-198720,45477727,0,-198877,1195419907397647462106,2598743719964,1519320314,2278980470,493818,
0,-201120,-198720,45479527,0,-198877,1089070633099327763250,2375625486662,1519320314,2278980470,493819,
1,-201120,-198720,45479527,0,-198877,1195538829739845708285,2598743719964,1519320314,2278980470,493819,
0,-201120,-198720,45481327,0,-198877,1089173218089905940820,2375625486662,1519320314,2278980470,493820,
1,-201120,-198720,45481327,0,-198877,1195641414730423885855,2598743719964,1519320314,2278980470,493820,
0,-201120,-198720,45483127,0,-198877,1089276174843487172631,2375625486662,1519320314,2278980470,493821,
1,-201120,-198720,45483127,0,-198877,1195744371484005117666,2598743719964,1519320314,2278980470,493821,
0,-201120,-198720,45484927,0,-198877,1090556177271709166844,2375625486662,1519320314,2278980470,493822,
1,-201120,-198720,45484927,0,-198877,1197024373912227111879,2598743719964,1519320314,2278980470,493822,
0,-201120,-198720,45486727,0,-198877,1091107659017373638079,2375625486662,1519320314,2278980470,493823,
1,-201120,-198720,45486727,0,-198877,1197575855657891583114,2598743719964,1519320314,2278980470,493823,
0,-201120,-198720,45488527,0,-198813,1091633829028481214849,2375625486662,1519320314,2278980470,493824,
1,-201120,-198720,45488527,0,-198813,1198102025668999159884,2598743719964,1519320314,2278980470,493824,
0,-201120,-198720,45490327,0,-198813,1092139398252632530227,2389132844256,1519320314,2278980470,493825,
1,-201120,-198720,45490327,0,-198813,1198607594893150475262,2612251077558,1519320314,2278980470,493825,
0,-201120,-198720,45492127,0,-198813,1092788613091998054627,2389132844256,1519320314,2278980470,493826,
1,-201120,-198720,45492127,0,-198813,1199256809732515999662,2612251077558,1519320314,2278980470,493826,
0,-201120,-198720,45493927,0,-198813,1093195968157907613546,2389132844256,1519320314,2278980470,493827,
1,-201120,-198720,45493927,0,-198813,1199664164798425558581,2612251077558,1519320314,2278980470,493827,
0,-201120,-198720,45495727,0,-198813,1093436756163060583542,2389132844256,1519320314,2278980470,493828,
1,-201120,-198720,45495727,0,-198813,1199904952803578528577,2612251077558,1519320314,2278980470,493828,
0,-201120,-198720,45497527,0,-198813,1093662132705434467343,2389132844256,1519320314,2278980470,493829,
1,-201120,-198720,45497527,0,-198813,1200130329345952412378,2612251077558,1519320314,2278980470,493829,
0,-201120,-198720,45499327,0,-198813,1093749085914723846198,2389132844256,1519320314,2278980470,493830,
1,-201120,-198720,45499327,0,-198813,1200217282555241791233,2612251077558,1519320314,2278980470,493830,
0,-201120,-198720,45501127,0,-198813,1093884504347008603357,2389132844256,1519320314,2278980470,493831,
1,-201120,-198720,45501127,0,-198813,1200352700987526548392,2612251077558,1519320314,2278980470,493831,
0,-201120,-198720,45502927,0,-198813,1094254654463507281885,2389132844256,1519320314,2278980470,493832,
1,-201120,-198720,45502927,0,-198813,1200722851104025226920,2612251077558,1519320314,2278980470,493832,
0,-201120,-198720,45504727,0,-198813,1094414436819066576354,2389132844256,1519320314,2278980470,493833,
1,-201120,-198720,45504727,0,-198813,1200882633459584521389,2612251077558,1519320314,2278980470,493833,
0,-201120,-198720,45506527,0,-198813,1094686783306442846877,2389132844256,1519320314,2278980470,493834,
1,-201120,-198720,45506527,0,-198813,1201154979946960791912,2612251077558,1519320314,2278980470,493834,
0,-201120,-198720,45508327,0,-198813,1094967419353725937443,2389132844256,1519320314,2278980470,493835,
1,-201120,-198720,45508327,0,-198813,1201435615994243882478,2612251077558,1519320314,2278980470,493835,
0,-201120,-198720,45510127,0,-198813,1095429971898758632385,2389132844256,1519320314,2278980470,493836,
1,-201120,-198720,45510127,0,-198813,1201898168539276577420,2612251077558,1519320314,2278980470,493836,
0,-201120,-198720,45511927,0,-198813,1095772211032863925755,2389132844256,1519320314,2278980470,493837,
1,-201120,-198720,45511927,0,-198813,1202240407673381870790,2612251077558,1519320314,2278980470,493837,
0,-201120,-198720,45513727,0,-198813,1096144995745953917960,2389132844256,1519320314,2278980470,493838,
1,-201120,-198720,45513727,0,-198813,1202613192386471862995,2612251077558,1519320314,2278980470,493838,
0,-201120,-198720,45515527,0,-198813,1096685845850456306870,2389132844256,1519320314,2278980470,493839,
1,-201120,-198720,45515527,0,-198813,1203154042490974251905,2612251077558,1519320314,2278980470,493839,
0,-201120,-198720,45517327,0,-198813,1097071019741556414261,2402640201849,1519320314,2278980470,493840,
1,-201120,-198720,45517327,0,-198813,1203539216382074359296,2625758435151,1519320314,2278980470,493840,
0,-201120,-198720,45519127,0,-198813,1097559400204816450847,2402640201849,1519320314,2278980470,493841,
1,-201120,-198720,45519127,0,-198813,1204027596845334395882,2625758435151,1519320314,2278980470,493841,
0,-201120,-198720,45520927,0,-198813,1097945424829819888731,2402640201849,1519320314,2278980470,493842,
1,-201120,-198720,45520927,0,-198813,1204413621470337833766,2625758435151,1519320314,2278980470,493842,
0,-201120,-198720,45522727,0,-198813,1098136763965675426907,2402640201849,1519320314,2278980470,493843,
1,-201120,-198720,45522727,0,-198813,1204604960606193371942,2625758435151,1519320314,2278980470,493843,
0,-201120,-198720,45524527,0,-198813,1098366891748097646092,2402640201849,1519320314,2278980470,493844,
1,-201120,-198720,45524527,0,-198813,1204835088388615591127,2625758435151,1519320314,2278980470,493844,
0,-201120,-198720,45526327,0,-198813,1099400634840377651694,2402640201849,1519320314,2278980470,493845,
1,-201120,-198720,45526327,0,-198813,1205868831480895596729,2625758435151,1519320314,2278980470,493845,
0,-201120,-198720,45528127,0,-198813,1100619147603059158268,2402640201849,1519320314,2278980470,493846,
1,-201120,-198720,45528127,0,-198813,1207087344243577103303,2625758435151,1519320314,2278980470,493846,
0,-201120,-198720,45529927,0,-198813,1102027931272220897110,2402640201849,1519320314,2278980470,493847,
1,-201120,-198720,45529927,0,-198813,1208496127912738842145,2625758435151,1519320314,2278980470,493847,
0,-201120,-198720,45531727,0,-198684,925664841918634814434,2010926831630,1519320314,2278980470,493848,
1,-201120,-198720,45531727,0,-198684,1032133038559152759469,2234045064932,1519320314,2278980470,493848,
0,-201120,-198720,45533527,0,-198684,925664841918634814434,2010926831630,1519320314,2278980470,493849,
